Country,Year,log_Active Armed Forces per capita,Unemployment rate,Secondary education attainment rate,log_GDP per capita,log_Defence budget per capita,Defence budget % GDP,GDP per capita % change,Defence budget per capita % change,Defence budget % GDP % change,Education Interpolated
North Macedonia,2020,-5.446804179779426,16.575,68.3000030517578,8.655863493690106,4.226069269621674,1.59,-3.6543682382480958,19.062388773071646,27.200000000000003,False
North Macedonia,2021,-5.436509599312567,15.801,69.5329437255859,8.710277150432285,4.294334004441882,1.5,5.592130079246882,7.064870895760267,-5.660377358490576,False
North Macedonia,2022,-5.433564785956026,14.476,70.5153350830078,8.740437091218665,4.365406186775645,1.66,3.061935884276701,7.365872226362713,10.666666666666668,False
North Macedonia,2023,-5.4314355488129165,13.174,71.9502563476562,8.763081934553675,4.544607616233356,1.85,2.2903184143501676,19.62616822429908,11.44578313253013,False
Norway,2015,-5.2961240013418065,4.296,77.4899978637695,11.22270638777491,6.960610674040793,1.5,0.8487991242161597,-17.149738718029706,11.111111111111093,False
Norway,2016,-5.344154412648686,4.68,77.8399963378906,11.225476624967053,6.962838800226532,1.62,0.2774077844881262,0.2230610303521896,8.000000000000007,False
Norway,2017,-5.393053138987791,4.164,78.2200012207031,11.241738748394324,6.972480944508187,1.56,1.6395071451147603,0.9688779522221358,-3.703703703703709,False
Norway,2018,-5.4422136618490775,3.801,82.1473999023438,11.243392681444584,7.003219757515816,1.56,0.1655301551894306,3.121612847029742,0.0,False
Norway,2019,-5.448964275581534,3.684,78.75,11.247817171732933,6.906928151902624,1.65,0.44342927972071955,-9.180085851642772,5.769230769230771,False
Norway,2020,-5.454851848821964,4.424,82.4527740478516,11.229065491690552,6.825386270587419,1.79,-1.8576961085907784,-7.830589271590016,8.484848484848495,False
Norway,2021,-5.376817962701662,4.359,75.2643356323242,11.262060084586354,6.936332512647956,1.53,3.354495074095598,11.733483962125968,-14.525139664804465,False
Norway,2022,-5.385801914907768,3.231,79.070556640625,11.282689643423907,6.89001270641033,1.25,2.0843819014395804,-4.52634173522447,-18.300653594771244,False
Norway,2023,-5.3971837609733155,3.572,79.070556640625,11.276092803395422,6.871122836077439,1.48,-0.6575128647709261,-1.8712574850299313,18.399999999999995,True
Poland,2015,-5.949863945679968,7.475,83.8682327270508,9.444425606744863,5.514362907149357,2.12,4.501384676349107,-2.389486260453988,13.36898395721926,False
Poland,2016,-5.949434094371225,6.141,84.8600006103516,9.474716910374989,5.3878870638636,1.93,3.0754752825238096,-11.88045639272497,-8.9622641509434,False
Poland,2017,-5.890718395334136,4.867,85.4903793334961,9.524833198869178,5.468832640207924,1.9,5.1393354217257325,8.431188274434852,-1.5544041450777257,False
Poland,2018,-5.773992119698166,3.835,86.0824737548828,9.585420842170388,5.602513617734623,2.03,6.2460711054001194,14.30281098177777,6.842105263157894,False
Poland,2019,-5.7241509074878,3.267,86.5674667358398,9.630451637076177,5.519011730410866,1.98,4.606007273410917,-8.011064945942692,-2.463054187192115,False
Poland,2020,-5.806483404116379,3.155,87.7799987792969,9.611636537275679,5.559873448120168,2.13,-1.8639200724013816,4.170804581044174,7.575757575757569,False
Poland,2021,-5.781976213581202,3.268,87.8078155517578,9.70312160873207,5.583254201536596,1.97,9.580041786611094,2.3656225960574595,-7.511737089201875,False
Poland,2022,-5.7776455066223775,2.811,88.1990509033203,9.758672448653886,5.521522969923946,1.88,5.712275974473124,-5.986446845118887,-4.5685279187817285,False
Poland,2023,-5.905017183760023,2.743,66.9982604980469,9.763716398634879,6.077771751311465,2.86,0.5056692111244265,74.41176470588235,52.127659574468076,False
Portugal,2015,-5.749014222814246,12.447,35.4300003051758,9.863487163188942,5.384626585493385,1.26,2.011395800797744,-5.656783791484832,12.5,False
Portugal,2016,-5.841169812448592,11.068,36.7700004577637,9.886484978787898,5.34015566104241,1.19,2.326430432515969,-4.349658944887724,-5.555555555555558,False
Portugal,2017,-5.805941095522013,8.869,37.6199989318848,9.921533558029378,5.363043032074086,1.14,3.567001964156069,2.3151296582517356,-4.201680672268915,False
Portugal,2018,-5.9424903937913625,6.994,37.0800018310547,9.952171734498622,5.379370066420412,1.07,3.111235567055637,1.6461048730659344,-6.140350877192969,False
Portugal,2019,-5.94272772873786,6.464,40.6800003051758,9.979021068162538,5.345740009136828,1.11,2.721302468105158,-3.3070853124965716,3.738317757009346,False
Portugal,2020,-5.943778869990327,6.801,43.4500007629395,9.892361579077601,5.372749961330807,1.25,-8.301071266087101,2.7378027378027525,12.612612612612594,False
Portugal,2021,-5.950047371644659,6.577,47.285888671875,9.940190632662398,5.375614836758351,1.15,4.899131869092144,0.2868983104877154,-8.000000000000007,False
Portugal,2022,-5.9570199361248894,6.011,48.120044708252,10.000744389567298,5.222006439825162,1.01,6.2424708699282405,-14.239220289484035,-12.173913043478258,False
Portugal,2023,-6.008451562703415,6.509,47.4094543457031,10.012002071751178,5.302049147498699,0.97,1.132128834986701,8.333333333333371,-3.960396039603964,False
Romania,2015,-5.631545715659941,6.812,64.6600036621094,9.102422977129411,4.687141003334842,1.4,3.6430694109635953,-12.303054062126629,0.0,False
Romania,2016,-5.625809107206146,5.901,66.4199981689453,9.136357583933707,4.776085522757607,1.46,3.4516954146490475,9.302001326282472,4.285714285714293,False
Romania,2017,-5.648602409498732,4.927,67.4499969482422,9.220907043122473,5.041903293431459,1.73,8.822666570909043,30.449731935857784,18.493150684931514,False
Romania,2018,-5.642727476424696,4.187,68.322151184082,9.28619108317067,5.179147299297218,1.8,6.7462183337516635,14.710801545885289,4.046242774566489,False
Romania,2019,-5.623070590753233,3.912,69.1800003051758,9.329941824600139,5.231329657959084,1.98,4.472191654002633,5.356785222011462,9.999999999999986,False
Romania,2020,-5.6319517292799155,5.035,71.0299987792969,9.298013518799035,5.2417938984840164,2.08,-3.142397912812389,1.0519182163422292,5.050505050505061,False
Romania,2021,-5.595917992050628,5.59,72.1699981689453,9.359447823275683,5.287967529699595,1.95,6.3360636200562315,4.725623154412184,-6.25,False
Romania,2022,-5.578077623276281,5.614,73.0299987792969,9.402189027415996,5.412889128921151,1.88,4.3667763001664195,13.305961682847279,-3.589743589743588,False
Romania,2023,-5.60682460005281,5.589,73.0299987792969,9.425371169946416,5.828142243395478,2.41,2.345293687895067,51.47540983606558,28.19148936170215,True
Russia,2015,-5.199899528385181,5.615,94.0891723632812,9.151299566634428,5.847570723026163,3.82,-2.246178336732052,-20.920400568623876,20.504731861198742,False
Russia,2016,-5.161965841553337,5.591,94.5656661987305,9.150647083399686,5.667058446647473,3.46,-0.06522704138456348,-16.51575682078048,-9.424083769633507,False
Russia,2017,-5.084114698372203,5.238,91.3463897705078,9.166826484665988,5.6834457016384015,2.89,1.6310996531914812,1.6522262513375185,-16.473988439306353,False
Russia,2018,-5.084836054537604,4.871,91.5161361694336,9.193790773697733,5.624843094132711,2.7,2.7331115119578975,-5.691853180214046,-6.57439446366782,False
Russia,2019,-5.085215526675138,4.513,91.4410934448242,9.215153964527957,5.578872118334544,2.74,2.1593017483925614,-4.493031807634573,1.4814814814814836,False
Russia,2020,-5.083783506356862,5.62,91.8141174316406,9.189690990156329,5.455842719892344,2.87,-2.5141526954928217,-11.576233303123617,4.744525547445244,False
Russia,2021,-5.080346262257964,4.749,92.1800003051758,9.247751735911876,5.551505503222016,2.64,5.977937085360607,10.038793226700493,-8.013937282229966,False
Russia,2022,-4.797504008373069,3.867,91.9972534179688,9.230365864479484,5.957878565051449,3.29,-1.723560924288492,50.13625490540407,24.62121212121211,False
Russia,2023,-4.873294959684548,3.076,92.6996612548828,9.268585184324408,5.963565784172038,3.72,3.8959072235342562,0.5703422053231932,13.06990881458967,False
Slovakia,2015,-5.82596341791684,11.492,86.6900024414062,9.707598943240708,5.029805210203976,1.01,5.076973322212885,-17.641129032258075,-2.8846153846153855,False
Slovakia,2016,-5.8272526412164085,9.679,87.3199996948242,9.725600638158351,5.111441064678745,1.09,1.8164702093648621,8.506061791161535,7.920792079207928,False
Slovakia,2017,-5.828804431173283,8.142,87.0699996948242,9.752390718586469,5.235014557646794,1.17,2.715216078869598,13.153316121678916,7.339449541284382,False
Slovakia,2018,-5.830189512769396,6.544,87.7799987792969,9.790823483072645,5.342404872186941,1.23,3.9180856150244248,11.33687336873368,5.128205128205132,False
Slovakia,2019,-5.831542793497805,5.761,87.6999969482422,9.811974071935486,5.629553604810689,1.78,2.1375847884703036,33.26224031631626,44.715447154471555,False
Slovakia,2020,-5.832400488253954,6.719,89.1387252807617,9.784921132779438,5.574732562523918,1.76,-2.6690286034394384,-5.334545607192709,-1.1235955056179803,False
Slovakia,2021,-5.712493864521461,6.894,89.8135070800781,9.84273472665749,5.622256359339865,1.68,5.9517476757508625,4.867115585884685,-4.545454545454552,False
Slovakia,2022,-5.709645254924577,6.143,90.1811904907227,9.850069994882649,5.603373996354266,1.73,0.736223720636886,-1.8705207957152137,2.976190476190488,False
Slovakia,2023,-5.708722106414464,5.84,90.1811904907227,9.86468238936838,5.860093843202081,2.0,1.4719677438712608,29.268292682926813,15.606936416184979,True
Slovenia,2015,-5.552732330419098,8.962,81.4499969482422,9.937757320976354,5.3538549268266316,1.03,2.316347427520027,-18.415092993812323,-4.629629629629628,False
Slovenia,2016,-5.686995695116036,8.0,81.870002746582,9.966918211400868,5.34015566104241,1.0,2.9590232359559376,-1.360585786915447,-2.9126213592232997,False
Slovenia,2017,-5.687647285508526,6.564,82.5599975585938,10.016716402865102,5.3968015119990405,0.98,5.105896230132423,5.828095483427798,-2.0000000000000018,False
Slovenia,2018,-5.691273129459874,5.108,82.4642105102539,10.055949661594369,5.511388217898668,1.1,4.001304748086865,12.14098697003565,12.244897959183687,False
Slovenia,2019,-5.698236169923208,4.446,82.9400024414062,10.083438787318602,5.489355520827978,1.16,2.7870437699888395,-2.179175001599587,5.454545454545445,False
Slovenia,2020,-5.704933716484858,4.971,84.5077056884766,10.035033456614023,5.411692935279413,1.13,-4.725246902595181,-7.472342443304614,-2.5862068965517238,False
Slovenia,2021,-5.707622236184556,4.744,86.0022888183594,10.112907358629533,5.7035593066256896,1.35,8.098633987678006,33.89240870612402,19.469026548672574,False
Slovenia,2022,-5.863667159799143,4.011,86.0007934570312,10.137647621777363,5.7304482722358765,1.47,2.5048842985084807,2.7253735939183787,8.888888888888879,False
Slovenia,2023,-5.867629327628752,3.652,86.0007934570312,10.154591314058658,5.87466225903037,1.47,1.7088050804977772,15.513126491646778,0.0,True
Spain,2015,-5.94199943390021,22.057,47.8600006103516,10.164691078754958,5.544327695851293,1.09,4.1416376696035595,-0.17943689276617159,19.780219780219777,False
Spain,2016,-5.93468042476173,19.635,48.6500015258789,10.192581512162887,5.247065237976399,0.81,2.8283012783618,-25.715097980076397,-25.688073394495415,False
Spain,2017,-5.953420113767092,17.224,49.8653259277344,10.218784625302085,5.521476373693345,1.01,2.6549432977628573,31.57556451916912,24.691358024691358,False
Spain,2018,-5.966098746519074,15.255,50.4199981689453,10.238076508513577,5.586253096862841,1.06,1.9479174049328751,6.692077909790095,4.950495049504955,False
Spain,2019,-5.9732759028901095,14.104,52.1955718994141,10.250321304358932,5.326246214455828,0.91,1.2320070284283613,-22.895372086901478,-14.150943396226412,False
Spain,2020,-5.953468311618123,15.532,53.2599983215332,10.129575603557127,5.365503552810039,1.07,-11.374069403013953,4.0038090906506785,17.582417582417587,False
Spain,2021,-5.9545263035607645,14.781,54.9879417419434,10.193210597556153,5.487944021732271,1.05,6.5703339647140035,13.025183296142796,-1.869158878504673,False
Spain,2022,-5.953643903399914,12.917,55.3492813110352,10.24595489119375,5.45147912619102,1.03,5.416005521978695,-3.580805926155728,-1.904761904761909,False
Spain,2023,-5.965896707868483,12.179,55.249439239502,10.260107022624398,5.70629250835654,1.19,1.4252746923598014,29.0220820189274,15.533980582524265,False
Sweden,2015,-5.788857218322244,7.432,75.0299987792969,10.84345482847279,6.312109857799819,1.15,3.311867853918349,-12.030030827322747,4.545454545454519,False
Sweden,2016,-5.801421758173274,6.99,75.5599975585938,10.854115882293454,6.288806015689902,1.12,1.0718085346819617,-2.3034404615854376,-2.608695652173898,False
Sweden,2017,-5.8148962087689,6.718,76.1500015258789,10.858728431430096,6.302245245573736,1.1,0.4623203316087787,1.3529942246353288,-1.7857142857142905,False
Sweden,2018,-5.826512660368504,6.365,83.173713684082,10.86596282676278,6.290810344160818,1.11,0.7260626788685443,-1.136977141583495,0.9090909090909038,False
Sweden,2019,-6.5297970635630005,6.833,77.2600021362305,10.88100246874264,6.2346317668228695,1.19,1.5153306505010677,-5.46297008957567,7.2072072072072,False
Sweden,2020,-6.53702410269183,8.291,84.2090759277344,10.853518256491245,6.285424052734773,1.29,-2.71099578243873,5.2104333692781335,8.40336134453783,False
Sweden,2021,-6.543030018020224,8.722,83.1135482788086,10.9051915336753,6.414185084459594,1.3,5.303163684117074,13.741828480085738,0.7751937984496138,False
Sweden,2022,-6.54983584670321,7.392,83.9836730957031,10.912873138577009,6.33375952205433,1.38,0.7711184118753822,-7.727641364819082,6.153846153846132,False
Sweden,2023,-6.554563025335861,7.611,83.9836730957031,10.905034422280691,6.464512908153341,1.57,-0.7808073678268634,13.968668407310702,13.768115942029002,True
Türkiye,2015,-5.0308916127620495,10.304,37.0699996948242,9.310185264420392,4.605647969083659,0.98,4.678595993380896,-18.529807429985233,-21.599999999999998,False
Türkiye,2016,-5.408597672840825,10.899,37.6599998474121,9.329421637894288,4.60618648596221,1.0,1.942258459853785,0.053866190479712195,2.0408163265306145,False
Türkiye,2017,-5.421565229962871,10.919,39.0299987792969,9.38879332347389,4.496972057178958,0.92,6.116958888255786,-10.346184669986847,-7.9999999999999964,False
Türkiye,2018,-5.435101259827714,10.956,33.6019554138184,9.40494395557057,4.928536353282397,1.65,1.6281758529049561,53.96641313351908,79.3478260869565,False
Türkiye,2019,-5.449398228638693,13.73,42.1699981689453,9.398798815402806,4.786124221201406,1.59,-0.6126297410807946,-13.273624439418253,-3.6363636363636265,False
Türkiye,2020,-5.459102088952225,13.148,36.4532737731934,9.407522844137901,4.639081583365222,1.51,0.8762193977939203,-13.67428307861519,-5.031446540880502,False
Türkiye,2021,-5.468206537977871,11.969,37.7613334655762,9.506729115866161,4.473213217044863,1.17,10.429406071214164,-15.284225865908008,-22.51655629139073,False
Türkiye,2022,-5.4780524004225635,10.465,39.2632904052734,9.550740822057584,4.010065465850049,0.69,4.499458772352227,-37.07003541356843,-41.02564102564102,False
Türkiye,2023,-5.482116293933751,9.388,41.0625801086426,9.596525277258998,4.346537702471262,0.78,4.684874383548432,39.99999999999999,13.043478260869579,False
United Kingdom,2015,-6.040503820032198,5.517,77.3530197143555,10.713626147585956,6.754553969149071,2.03,1.416108051490217,-8.149112847570061,-0.9756097560975618,False
United Kingdom,2016,-6.067627161033287,4.867,77.3118133544922,10.725082186979588,6.635795653894171,1.98,1.1521911115616401,-11.197760370483657,-2.463054187192115,False
United Kingdom,2017,-6.08766613252255,4.452,77.1100006103516,10.744506767345078,6.606566637029481,1.98,1.9614465010448612,-2.8805980813562337,0.0,False
United Kingdom,2018,-6.107148444176817,4.12,78.4058227539062,10.752401565938126,6.673876263955356,2.06,0.7926044688544298,6.9626612107705155,4.040404040404044,False
United Kingdom,2019,-6.112789755310815,3.613,79.182991027832,10.762874472188265,6.600156326038585,2.1,1.0527939082915605,-7.106818400602499,1.9417475728155331,False
United Kingdom,2020,-6.109713305767623,4.472,79.9100036621094,10.650551821270334,6.589278984432155,2.23,-10.624416016838323,-1.0818397239141797,6.190476190476191,False
United Kingdom,2021,-6.082402317915344,4.826,80.4599990844727,10.73365094411619,6.713556001161688,2.3,8.664951500244245,13.232950177201875,3.139013452914785,False
United Kingdom,2022,-6.113549427658219,3.73,78.3403701782227,10.769562927917153,6.676367317571874,2.34,3.656460799889749,-3.650567737050492,1.7391304347826209,False
United Kingdom,2023,-6.162583542576095,3.984,79.4127426147461,10.764744703314257,6.696551489036419,2.22,-0.4806635579046703,2.038924930491204,-5.12820512820511,False
United States,2015,-5.447819815151738,5.28,88.4100036621094,10.95151170539113,7.456463527788002,3.25,2.1904305658238643,-5.381774736613442,-6.340057636887608,False
United States,2016,-5.479994552825181,4.869,89.0899963378906,10.962295919982772,7.436672803512501,3.17,1.0842573831341795,-1.9596173439686448,-2.4615384615384595,False
United States,2017,-5.485578877714118,4.355,89.8141326904297,10.980248566187873,7.42571382634809,3.07,1.8114763650572074,-1.0899146335184073,-3.154574132492116,False
United States,2018,-5.482716108990866,3.896,89.8099975585938,11.004217768083663,7.424458063301075,3.06,2.4258772176447563,-0.12549749065410287,-0.32573289902279035,False
United States,2019,-5.471935557850395,3.669,94.6938018798828,11.025174041690963,7.50626321962262,3.49,2.117739825733822,8.524433622957783,14.052287581699341,False
United States,2020,-5.475845190093226,8.055,90.9400024414062,10.993616391318826,7.501497263994796,3.71,-3.106490462527711,-0.4754616482407381,6.30372492836675,False
United States,2021,-5.4723880638473315,5.349,91.313362121582,11.050831104968351,7.446276690786141,3.26,5.8883142652937925,-5.37235982897839,-12.129380053908356,False
United States,2022,-5.5014725063092405,3.65,91.1900024414062,11.07196971816196,7.511409796117143,3.23,2.136361629862771,6.730107839322863,-0.9202453987730008,False
United States,2023,-5.531709563010436,3.638,95.2892456054688,11.095516986127441,7.596542986345905,3.32,2.3826693807721178,8.886208283071962,2.786377708978316,False
